03141101
1,ニシノクラーケン,110.71,41.4,48.3,93
2,デザイアドライブ,110.88,18.8,47.5,85
3,ピンクプリンセス,109.31,53.8,50.7,100
4,シャンパンビーチ,109.36,57.0,61.7,91
5,パープルシャドウ,110.70,47.5,45.3,94
6,カガフローライト,111.41,30.4,43.1,89
7,トーセンパピー,109.41,50.6,56.6,94
8,ハタノエンジェル,107.79,75.1,56.5,124
9,イトハユリ,109.48,45.2,56.3,92
10,ピュアエクセル,107.97,70.0,46.4,96
11,クラシックセーラ,108.63,56.1,51.8,110
12,タガノラプランセス,108.91,65.6,47.4,109
13,ポルテシャンス,109.49,54.8,48.1,99
14,フロールシータ,109.64,58.0,42.6,102
15,ベルモントビーナス,111.80,24.9,47.6,94
03141102
1,コウヨウパール,123.62,37.4,52.6,91
2,ステイインシアトル,124.11,78.1,54.3,0
3,アタリクジ,122.38,74.5,46.4,110
4,ボロブドゥール,124.48,19.8,40.2,81
5,メーリングキャット,123.30,54.2,53.6,91
6,ウインステージ,123.29,51.7,47.9,91
7,ダイナソア,123.58,47.3,49.4,85
8,マーシャルシップ,122.19,86.5,53.4,110
9,ドルチェレガート,122.64,53.1,45.1,103
10,ビビッドレッド,123.47,23.1,42.6,93
11,シンゲツ,123.73,31.7,58.8,86
12,トウカイバランス,124.94,46.9,47.6,0
13,サマーブリーズ,122.67,66.5,46.7,95
14,マイネルエルピス,123.98,40.1,58.5,100
15,バトルフェスタ,123.86,35.7,42.8,86
16,トウショウメソッド,125.19,52.5,60.1,0
03141103
1,ドラゴングレイス,110.32,37.7,41.6,0
2,ヴィヴェク,110.31,37.0,48.3,0
3,ランデックハーツ,109.54,38.0,50.9,99
4,テイエムペガサス,109.63,41.6,48.6,95
5,フクノゲイボルグ,109.90,48.4,55.8,93
6,ショウナンガーラ,109.47,49.3,48.2,100
7,トウカイエントリー,109.12,62.0,58.9,103
8,サトノスティング,109.20,45.6,48.3,105
9,アクアマリンブレス,107.81,70.1,53.8,120
10,レッドフェザー,108.17,71.7,52.6,120
11,クリノビシャモン,109.97,39.3,44.9,0
12,レオトリビュート,110.66,28.2,50.2,95
13,ワイエムポーター,108.83,61.2,49.3,107
14,トウケイギムレット,110.21,46.1,46.7,95
15,メイショウワッフル,108.16,73.1,52.0,118
03141104
1,タカラプリンス,188.20,,,89
2,スズカホープ,184.20,,,112
3,ノエルキャロル,186.45,,,91
4,トモロポケット,185.28,,,80
5,エリタージュ,185.16,,,94
6,タイキサクセション,189.59,,,84
7,ベロセットレコード,184.94,,,105
8,セクシイサウンド,184.34,,,113
9,ビックケン,186.96,,,87
10,ルーベル,186.02,,,95
11,トラバント,183.71,,,120
12,ニシノメイゲツ,183.50,,,107
13,スカイアクセス,185.44,,,92
14,テーオーゼウス,185.72,,,96
03141105
1,ボストンプラチナ,183.81,,,90
2,シシャモフレンド,182.28,,,93
3,ヤマニンメダイユ,183.33,,,108
4,ミヤビファルネーゼ,182.47,,,104
5,オウケンウッド,182.34,,,96
6,フリーダムシチー,183.43,,,0
7,トーセンプラチナ,183.83,,,94
8,サトノケンオー,184.62,,,94
9,シゲルヘビザ,182.77,,,104
10,ヤマカツハクリュウ,182.33,,,104
11,ローレルエルヴェル,182.18,,,95
12,レッドアーヴィング,183.21,,,100
13,メジロサンノウ,183.68,,,93
14,シャイニーデザート,183.92,,,67
03141106
1,ファイブタブレット,108.12,68.1,51.2,114
2,ショウナンバッカス,108.65,39.4,53.9,101
3,ワンダーブラザウン,108.49,49.4,51.7,88
4,アルマライズ,108.39,50.3,44.4,92
5,セルリアンラビット,109.12,28.1,49.1,0
6,タマモエスプレッソ,108.21,71.5,50.6,111
7,バルトロメオ,108.19,60.8,56.0,93
8,シンボリプロント,108.70,51.8,49.0,89
9,ソフトライム,108.87,56.5,50.8,91
10,ブルーグランツ,109.86,19.9,45.6,0
11,サンマルスピリット,109.40,30.1,48.9,95
12,エビスグレイト,108.96,42.7,50.5,102
13,タマノペルセウス,108.40,78.8,46.2,95
14,ローレルベロボーグ,108.78,64.3,49.4,92
15,ダイメイサンジ,109.28,37.5,52.7,99
03141107
1,サンレイクウッド,69.75,59.6,45.9,116
2,アイノデンドウシ,69.95,67.5,46.4,114
3,クリノジパング,70.82,44.4,47.8,0
4,アミフジテンショウ,69.86,52.8,45.9,111
5,リストワール,69.69,61.8,44.2,112
6,スマートエビデンス,69.83,64.2,51.9,120
7,ティーエスブラック,70.55,45.9,53.5,0
8,キョウワメロディー,69.98,60.3,48.3,111
9,ウールーシュヴァル,71.48,30.0,58.0,97
10,サリーナ,70.86,34.3,50.5,98
11,ナイキブレイヴ,70.84,34.7,50.3,0
12,ピュアモトヒメ,70.06,54.5,47.7,102
13,マコトヴィガラス,70.23,60.5,52.8,103
14,ハイリーカズマ,69.89,59.2,61.5,112
15,イチザダイオウ,71.47,19.6,45.4,84
03141108
1,セルリアンスバル,70.19,46.1,38.9,95
2,インスペード,70.20,72.3,60.3,105
3,クレムリンシチー,70.22,41.2,45.6,88
4,テイエムジョニクロ,70.02,37.3,49.3,85
5,トランドネージュ,69.49,83.3,58.2,120
6,サンライズテナンゴ,70.04,39.9,46.1,90
