1,フレイムヘイロー,71.32,,48.1
2,ミステリートレイン,71.94,,41.2
3,カツノセカンド,71.76,,42.0
4,メイショウユメゴゼ,71.02,,51.2
5,テイクエイム,72.14,,48.3
6,シャドウエミネンス,71.17,,50.0
7,ミヤジエルビス,71.09,,50.8
8,ジャガーバローズ,71.83,,53.4
9,タマニューホープ,72.27,,50.5
10,マックスガイ,71.10,,54.2
11,エムエムアリオーン,71.84,,48.3
12,ビナスイート,71.12,,61.8
13,タイセイマスタング,70.85,,51.6
14,ガールズストーリー,71.51,,48.9
15,ザストロンシチー,71.45,,52.2
16,ホワイトポピー,72.49,,47.5
2013120806050410,中山,1800,芝,良
1,サクラボールド,108.86,,48.4
2,フラアンジェリコ,108.88,,51.8
3,マイネルグート,108.79,,50.5
4,キングズクエスト,108.85,,49.6
5,トーセンジャガー,108.65,,49.5
6,フェスティヴタロー,108.34,,50.2
7,ベストディール,108.90,,50.9
8,ホーカーテンペスト,108.66,,49.1
9,ミカエルビスティー,109.11,,50.4
10,レッドレイヴン,108.32,,49.6
2013120806050411,中山,1200,ダート,良
1,ノーザンリバー,70.74,,49.6
2,スリーボストン,70.54,,53.8
3,トシキャンディ,71.39,,44.3
4,シルクフォーチュン,70.92,,54.3
5,マルカバッケン,70.63,,47.7
6,アドバンスウェイ,71.05,,47.2
7,スノードラゴン,70.57,,54.2
8,トキノエクセレント,70.77,,44.2
9,ティアップワイルド,70.81,,53.5
10,エスケープマジック,71.02,,46.6
11,タイセイファントム,70.83,,47.6
12,トーホウチェイサー,70.78,,45.2
13,セイクリムズン,70.85,,61.1
14,スイートジュエリー,70.55,,53.4
15,ケビンドゥ,70.69,,51.6
16,サマーウインド,71.75,,45.6
2013120806050412,中山,1600,芝,良
1,ヤマニンシェリル,95.79,,51.8
2,デプロマトウショウ,95.30,,43.7
3,サクラディソール,94.37,,56.2
4,サクラトップクイン,96.04,,48.6
5,コスモミレネール,95.32,,50.0
6,アイティクイーン,95.18,,47.4
7,ミナレット,94.62,,47.3
8,シャンボールフィズ,95.11,,53.4
9,ダノンルージュ,94.95,,49.0
10,チェリーメドゥーサ,95.95,,44.9
11,エパティック,94.41,,56.3
12,チャーチクワイア,94.14,,51.4
2013120807040401,中京,1800,ダート,良
1,ティーポイズン,116.17,,53.5
2,ジンライムデザイア,117.76,,47.8
3,レッドアルヴィス,115.91,,71.0
4,ゴールドバニラ,120.09,,49.6
5,ワイマン,117.89,,54.8
6,オールドバルディー,117.52,,58.9
7,アテッサ,120.24,,47.6
8,ケイブロック,119.13,,45.5
9,ロードガンブラック,117.53,,40.6
10,モルフェティー,118.91,,50.9
11,スリーサウス,117.68,,43.6
12,シゲルゴウシュウ,120.14,,44.8
13,マイネルプレセンテ,117.83,,51.8
14,ディアルレイル,118.85,,45.1
15,カシノバル,117.58,,45.5
16,シャッツクヴェレ,117.60,,49.0
2013120807040402,中京,1400,ダート,良
1,プレフェリート,87.04,,47.6
2,フロリディータ,89.38,,45.7
3,トーホウレオポルド,87.45,,57.2
4,ラガーベルリン,87.13,,44.3
5,ファイアボール,87.52,,46.8
6,キタサンウンゲツ,86.58,,55.5
7,エーティーヤッホー,87.55,,48.5
8,クラシックヤンキー,88.31,,50.9
9,デジタルアゲン,87.43,,43.0
10,ニットギブソン,86.94,,50.2
11,アンジュシュエット,87.08,,52.5
12,ディアブレイズン,86.97,,49.2
13,マルカシグナス,87.03,,44.2
14,コウユーユメノホシ,86.95,,46.7
15,シリカサンド,87.73,,66.5
16,アイファーデューク,87.72,,51.3
2013120807040403,中京,1800,ダート,良
1,ブロードスター,114.95,,50.9
2,スズカファイター,115.13,,53.5
3,コウギョウサンデー,116.00,,48.4
4,トゥイードルダム,116.38,,49.4
5,ヤマニンパンテオン,116.56,,47.9
6,ゴーイングベル,114.09,,47.7
7,チャンピオンホーク,117.23,,43.0
8,ジョナパランセ,113.93,,50.5
9,キングスクルーザー,114.59,,50.5
10,シーユーアラウンド,115.69,,51.1
11,フォルトファーレン,113.83,,52.3
12,スナーククラウン,115.77,,50.6
13,サンレイフローラ,113.91,,54.2
2013120807040404,中京,1200,ダート,良
1,オリーブ,74.02,,39.6
2,プラティーヌ,74.37,,49.5
3,ヒノデポベーダ,73.89,,45.3
4,マウントフジ,73.06,,43.9
5,キャメロンロード,73.77,,48.2
6,ホオポノポノ,74.12,,46.5
7,メイショウジビュス,73.25,,51.1
8,カゼノサファイア,73.45,,46.9
9,ヨゾラニネガイヲ,73.07,,50.8
10,クロンドローリエ,73.52,,56.4
11,サマニトップレディ,74.36,,55.0
12,シャンパンルージュ,72.78,,55.9
13,アイネクライネ,73.41,,51.9
14,アナンタン,74.05,,62.1
15,ニシノオドリコ,73.57,,51.3
16,タイセイクインス,72.76,,45.6
2013120807040405,中京,2000,芝,良
1,オンマイラブ,126.20,,44.8
2,アルーシュ,125.31,,56.1
3,イントゥレジェンド,126.11,,43.0
4,サンライズメシア,125.95,,53.0
5,ハリウッドセレブ,124.91,,50.9
6,ヒシスカイガイ,125.76,,54.4
7,サウンドシャカラカ,125.81,,50.1
8,ヤマノウィザード,125.93,,52.7
9,タガノグリズリー,125.49,,48.0
10,ボーントゥラン,126.58,,46.9
2013120807040406,中京,1400,ダート,良
1,エムオータイガー,85.64,,54.2
2,アスコットシチー,85.95,,54.6
3,サンデーコア,86.89,,47.7
4,クローチェ,84.90,,53.7
5,ミチシルベ,86.69,,51.7
6,ナリタプリムローズ,86.40,,62.6
7,ケッキセヨ,85.75,,54.8
8,ウエスタンソーレ,86.18,,48.0
9,メイショウエイキ,87.23,,42.4
10,アウルム,87.55,,48.3
11,ラガーライオン,85.69,,47.7
12,オンライン,85.89,,43.8
13,シンワウォッカ,85.63,,48.6
14,クレバーカイオウ,85.91,,49.7
15,ハッピーヤングマン,86.10,,48.0
16,ヴェリーバンブー,87.31,,44.3
2013120807040407,中京,2200,芝,良
1,クールエレガンス,136.14,,
2,テナシティー,134.86,,
3,トーセンウィンドウ,135.43,,
4,フィオリア,135.69,,
5,チェイスザゴールド,134.98,,
6,リメンバーメジロ,136.01,,
7,キネオウィン,135.47,,
8,フミノポールスター,135.50,,
9,ジャングルパサー,135.44,,
10,マイネルバランシン,136.08,,
11,カムイミンタラ,135.46,,
12,グランプリブラッド,135.38,,
13,コスモユッカ,135.12,,
14,モシモシ,134.97,,
15,クリビツテンギョ,135.73,,
16,インプレザリオ,135.08,,
17,ターフデライト,135.32,,
18,スイートクラウン,134.96,,
2013120807040408,中京,1400,芝,良
1,カフェブリリアント,83.66,,40.8
2,ベラベラ,82.80,,35.5
3,ディアプリンセス,82.93,,49.7
4,アイファーコラソン,83.64,,39.5
5,シュンケイリ,82.90,,44.2
6,ダイワベスパー,82.06,,60.1
7,ルゴス,82.77,,56.3
8,ジョーアカリン,81.88,,46.9
9,オギノシュタイン,83.32,,52.1
10,モエレマリーア,82.59,,60.1
11,ニーレンベルギア,83.04,,50.3
12,エバールージュ,83.83,,55.9
13,ミノディエール,83.44,,40.8
14,スズノフウジン,83.42,,55.3
15,アルレガーロ,83.65,,59.9
16,ヤマニンカヴァリエ,82.74,,59.0
17,クリノトルネード,82.91,,28.7
18,レネットグルーヴ,82.30,,64.9
2013120807040409,中京,1800,ダート,良
1,ケイアイホクトセイ,114.52,,53.5
2,カーティスバローズ,113.50,,55.4
3,サンライズドバイ,114.83,,49.4
4,ゴダール,114.38,,53.8
5,コウズシャイン,115.58,,48.4
6,サクセスカーチス,114.63,,58.3
7,クリスチャンラヴ,115.90,,43.3
8,サカジロスイセイ,114.12,,44.5
9,ハンドインハンド,114.70,,52.6
10,メイショウイチフジ,115.84,,50.6
11,ファミーユ,116.07,,43.8
12,テイエムブシドー,115.77,,46.4
2013120807040410,中京,1600,芝,良
1,コスモマイルール,96.96,,49.5
2,ストロベリーキング,96.21,,51.9
3,トシストロング,95.65,,52.0
4,ルミニズム,94.74,,49.4
5,スーリール,96.59,,47.9
6,アドマイヤビジン,96.27,,49.7
7,ヌーヴォレコルト,96.33,,52.8
8,モンラッシェ,95.70,,47.2
9,ゲットアテープ,96.00,,52.9
10,サングラス,96.15,,46.8
2013120807040411,中京,1200,芝,良
1,ザッハトルテ,68.53,,63.5
2,レオアクティブ,68.54,,50.0
3,ビウイッチアス,68.22,,48.1
4,リトルゲルダ,68.24,,78.6
5,サドンストーム,68.14,,56.1
6,モグモグパクパク,68.12,,42.8
7,リュンヌ,69.08,,49.5
8,ニンジャ,68.32,,38.0
9,ストークアンドレイ,68.98,,45.1
10,インプレスウィナー,68.25,,53.6
11,ラインブラッド,68.79,,46.6
12,レジェトウショウ,69.05,,39.4
13,エーシンヒットマン,68.85,,53.5
14,レオパステル,68.66,,48.5
15,ストレイトガール,68.29,,59.3
16,ザラストロ,68.39,,37.8
17,メイショウデイム,68.41,,43.9
18,ビラゴーティアラ,69.22,,45.5
2013120807040412,中京,2000,芝,良
1,ポセイドンバローズ,121.26,,52.3
2,スリーロブロイ,121.71,,51.5
3,テンカイチ,121.79,,46.0
4,コスモグレースフル,121.92,,49.5
5,カフェアンジェロ,122.02,,50.7
6,ゴットラウディー,121.72,,48.7
7,シャドウウィザード,121.59,,55.5
8,メイショウシレトコ,122.16,,43.7
9,フロアクラフト,121.09,,53.3
10,アンバサドゥール,121.98,,45.6
11,ビームライフル,121.35,,53.7
12,ソールデスタン,122.54,,49.5
2013120809050401,阪神,1800,ダート,良
1,コマノオトコ,117.40,,53.3
2,レッドロンメル,115.63,,50.7
3,アカリロンドン,116.44,,49.0
4,ジョウショーノブシ,118.31,,46.0
5,ハイベストバイオ,116.95,,49.6
6,ゼンノスサノヲ,117.76,,47.3
7,エノラブエナ,117.53,,54.1
8,ヒャクマンバリキ,117.68,,49.0
9,メフィストワルツ,117.62,,45.7
10,クラウンデピュティ,117.44,,52.5
11,アクアマリンブレス,115.76,,52.9
2013120809050402,阪神,1200,ダート,良
1,サカジロヴィグラス,74.39,,50.1
2,スターリーオレンジ,74.66,,53.4
3,ゴライコウ,74.73,,50.8
4,テイエムスイテン,75.02,,48.9
5,アイズユーニン,75.29,,48.2
6,サンレイクウッド,73.75,,49.2
7,タマモグラッセ,74.59,,43.4
8,ハピネスイズヒア,73.91,,46.1
9,ローゼルキュート,74.06,,53.5
10,タガノエークラス,73.73,,54.0
11,エスケイキング,74.49,,46.0
12,トットコ,74.43,,50.6
13,カシノボルト,73.86,,55.0
14,コパノハリー,73.49,,61.7
15,メイショウシシマル,75.05,,48.3
16,アワーズヒロイン,74.45,,41.0
2013120809050403,阪神,1800,芝,良
1,ハイプレッシャー,109.57,,51.9
2,ティーエスギムレ,109.95,,46.9
3,ショウサンミーベル,109.43,,48.1
4,スズカグランデ,109.41,,57.5
5,デンコウセキトバ,109.59,,52.0
6,トップボンバー,109.52,,49.4
7,マーシャルシップ,108.68,,44.9
8,クロニクルスカイ,109.62,,59.0
9,ミヤビジャスパー,109.25,,48.1
10,クリノフクロクジュ,110.09,,47.7
11,マイネリベルタス,110.10,,48.4
12,メイショウファルコ,110.08,,46.9
13,ウォーターヴォイス,110.79,,51.0
14,ピノ,109.34,,54.3
15,フランキーバローズ,110.27,,47.5
16,オーミバンビーナ,110.46,,46.5
2013120809050404,阪神,1400,芝,良
1,ピッカピカヒメ,83.40,,51.2
2,ニホンピロディール,82.95,,44.9
3,メイショウパワーズ,84.09,,38.3
4,クイーンズシアター,82.87,,61.2
5,ファーマフレア,83.65,,48.7
6,マイネバラシア,83.22,,48.1
7,シゲルワカサ,83.49,,39.4
8,アルカンジュ,82.93,,56.4
9,ルールウイニング,83.33,,40.4
10,ディオレサンス,83.35,,53.9
11,フィールハッピー,83.84,,55.9
12,アイノデンドウシ,82.91,,52.1
13,チャオプラヤ,83.24,,51.6
14,ケープオブホープ,83.18,,43.7
15,ホッコーサラスター,82.98,,56.1
16,ムーンフライト,83.32,,62.1
17,キュークッキング,83.44,,46.0
2013120809050405,阪神,1800,芝,良
1,ナムラハッピー,110.85,,49.5
2,エイシンスパルタン,110.78,,49.8
3,メイクアップ,111.51,,47.3
4,ブルーフラッシュ,110.80,,43.7
5,ゴーザトップ,111.26,,46.4
6,アドマイヤアロマ,110.49,,49.5
7,ショウナンパンドラ,110.32,,59.3
8,ヴァイセフラウ,110.60,,58.2
9,アンダルシアシチー,111.06,,46.3
2013120809050406,阪神,1200,ダート,良
1,トーホウメビウス,74.72,,48.4
2,キネオマドンナ,74.18,,53.8
3,ヒナアラレ,74.59,,51.3
4,バカニシナイデヨ,75.61,,44.9
5,サンセバスチャン,74.73,,48.3
6,デランテーロ,74.64,,58.0
7,カシノシュウセイ,74.83,,54.1
8,シゲルセッツ,75.21,,49.2
9,デンコウエポック,74.42,,42.2
10,キングウイン,75.90,,49.8
2013120809050407,阪神,1800,ダート,良
1,ティマイドリーム,115.40,,45.7
2,サチゴロウ,115.50,,51.3
3,レッドグラサージュ,115.94,,45.8
4,メテオライト,113.41,,49.3
5,エアラーテル,114.69,,51.8
6,ゼンノビッグワン,115.28,,51.5
7,タマモプラネット,114.47,,45.9
8,ダイコウキ,114.89,,53.9
9,タマノペルセウス,114.90,,51.2
10,コウユーアンドレ,114.92,,50.4
11,トゥルーフレンド,114.28,,47.1
12,カレングラスジョー,113.67,,56.2
13,グッバイタキオン,116.75,,49.8
2013120809050408,阪神,1400,ダート,良
1,ゴールデンクラウン,85.07,,53.5
2,ニットウビクトリー,84.89,,47.2
3,タイキソレイユ,84.68,,49.1
4,コスモパルダ,85.62,,44.3
5,サウンドトゥルー,84.07,,47.4
6,タガノプリンス,85.36,,49.8
7,ヤマチョウフェア,84.90,,49.2
8,ヴィンテージイヤー,84.73,,57.6
9,リズミックビート,85.63,,45.9
10,ダノンジュピター,85.38,,50.2
11,スズカジョンブル,84.74,,45.9
12,コスタアレグレ,85.24,,60.4
13,ナリタハリケーン,84.44,,58.6
14,グランマルシェ,85.47,,53.7
15,ピエナトップガン,85.09,,41.1
16,カリスマサンスカイ,85.35,,45.9
2013120809050409,阪神,1600,芝,良
1,ダイナミックガイ,95.06,,52.8
2,ヒュウマ,94.35,,53.6
3,サイモンラムセス,94.41,,53.5
4,マルタカシクレノン,95.22,,49.4
5,ハーキュリーズ,94.85,,58.5
6,タガノエンブレム,94.92,,52.1
7,タガノザイオン,95.40,,50.4
8,パープルタイヨー,96.18,,47.5
9,ダンツミュータント,95.34,,46.4
10,キョウエイアシュラ,96.11,,42.6
11,メイショウスザンナ,96.24,,46.5
12,サクラキングオー,95.48,,46.6
2013120809050410,阪神,2400,芝,良
1,ヤマカツゴールド,149.75,,
2,タニノエポレット,148.17,,
3,プロモントーリオ,147.82,,
4,マイネルメダリスト,147.58,,
5,アドマイヤフライト,148.13,,
6,ピクシープリンセス,147.55,,
7,メイショウジンム,149.17,,
8,マイネルマーク,148.32,,
9,トウカイオーロラ,149.16,,
10,ヤマイチパートナー,148.12,,
2013120809050411,阪神,1600,芝,良
1,レーヴデトワール,95.38,,66.9
2,トーセンシルエット,95.98,,49.2
3,マイネグラティア,95.67,,47.4
4,メイショウアサツユ,95.75,,38.0
5,ニホンピロアンバー,96.11,,39.5
6,フォーエバーモア,95.66,,50.4
7,マジックタイム,95.45,,53.7
8,レッドリヴェール,95.77,,57.6
9,エクスペリエンス,96.06,,44.9
10,ハープスター,94.79,,71.9
11,ヤマニンアリエッタ,96.12,,42.8
12,クリスマス,95.85,,32.5
13,マーブルカテドラル,95.13,,61.2
14,スイートガーデン,96.31,,53.3
15,グランシェリー,95.44,,41.2
16,モズハツコイ,95.72,,49.0
17,ダイヤモンドハイ,96.16,,49.6
18,ホウライアキコ,95.50,,51.0
2013120809050412,阪神,1400,ダート,良
1,キョウワダッフィー,84.11,,66.5
2,コウセイコタロウ,84.25,,45.1
3,ミヤジマッキー,83.73,,46.4
4,ベビーネイル,84.21,,49.0
5,ウィキマジック,83.98,,53.0
6,エーシンハダル,84.85,,47.7
7,デザートオアシス,85.00,,49.2
8,サクラレグナム,84.09,,48.0
9,ヤマノサファイア,84.33,,50.0
10,スマイリングムーン,85.30,,49.6
11,アクションバイオ,84.35,,47.8
12,ケージーハヤブサ,84.34,,49.3
13,ワンダースピンドル,85.08,,44.3
14,ズンダモチ,85.55,,56.1
15,スズカロジック,84.93,,50.9
16,ワイドバッハ,84.37,,47.1
