05142B01
1,シュンドルボン,86.92,72.4,50.8,111
2,クラウンシンホニー,87.12,59.0,49.4,99
3,メイショウカイセイ,87.68,55.2,53.1,0
4,メイズバースデー,88.86,43.6,47.3,95
5,プリンセスキラリン,90.33,24.9,46.1,86
6,スイートジョジョ,88.14,48.8,57.3,95
7,グレイスナカヤマ,86.78,72.9,50.2,114
8,サンマルタイム,90.32,35.6,40.6,0
9,リヴィダス,87.00,61.5,58.0,102
10,ラブリードレス,88.81,17.4,44.9,87
11,チョココロネ,87.83,39.9,57.6,88
12,ツリーチャイム,87.24,62.4,58.2,99
13,イーサンアテナ,89.12,35.7,47.4,88
14,ビオレント,86.76,62.8,43.7,105
15,デルマアラレチャン,86.72,69.7,51.4,120
16,ヨイチスノー,89.06,37.6,44.0,90
05142B02
1,ガラパゴス,99.58,75.5,50.3,114
2,ニシノオンリーユー,102.33,32.2,51.9,88
3,テイエムコンドル,100.81,50.2,36.5,94
4,トーアキヨモリ,100.31,60.9,49.1,98
5,クランサージュ,101.00,32.9,46.2,96
6,パリーアーク,99.45,73.9,53.5,119
7,カットキタイネン,100.01,49.8,62.9,92
8,トワノトップガン,100.72,52.8,49.9,96
9,イニシアチブバイオ,102.00,41.5,47.2,95
10,タイキブロディック,101.08,51.6,47.9,0
11,バロンドール,100.77,41.4,51.9,84
12,エスティマッシュ,101.57,44.4,47.6,0
13,ドラムメジャー,100.21,73.0,57.1,111
14,サンアナハイム,100.71,51.9,51.2,98
15,センショウオー,103.09,13.5,48.7,85
16,ザッツフェイマス,100.14,53.7,48.1,105
05142B03
1,チャンピオンパラオ,83.63,26.3,47.3,95
2,ヘヴンズチョイス,82.89,49.7,61.2,0
3,ケイブラスト,83.62,42.5,33.2,91
4,アオリンゴ,84.32,28.4,50.6,94
5,ミラクルモトヒメ,82.82,54.5,39.3,98
6,フジシンゲン,82.87,67.0,63.2,109
7,クラウンイヴ,82.97,52.0,36.0,98
8,ダークビア,83.65,31.8,43.2,84
9,サニーロブロイ,84.19,25.1,57.7,87
10,ナスセンプウ,83.26,44.8,45.8,85
11,プラチナブロンド,82.45,79.5,53.7,117
12,アペルトゥーラ,82.98,80.4,56.7,97
13,エーブサムライ,83.10,49.7,58.2,96
14,ミュゼミランダ,82.84,80.1,65.9,117
15,サクラカルナバル,82.30,79.3,45.2,112
16,ナッツハッピー,84.05,17.6,60.3,82
17,コスモアメシスト,83.99,36.2,44.1,90
18,ベニツバキ,83.08,54.2,38.5,89
05142B04
1,アスキーコード,110.03,53.0,56.7,115
2,コスモメリー,109.81,45.1,38.8,91
3,アンジュドボヌール,109.41,60.7,44.7,106
4,サクラプレミア,108.77,81.9,46.3,118
5,フォーエバーダンス,109.86,48.1,51.2,96
6,ロワドール,109.70,31.0,57.7,91
7,ホッコーザムーン,110.51,26.5,48.0,89
8,タケシクン,108.71,70.9,54.8,114
9,フクノブリューナク,109.27,50.9,34.9,105
10,ソードラック,108.69,72.6,46.8,117
11,コスモベツァーリ,109.98,35.8,42.2,87
12,マイネルシェルト,108.72,82.4,64.3,115
13,ヤマニンボレアル,109.89,56.7,28.4,97
14,トウショウメソッド,109.66,30.8,62.5,94
15,デアフェイム,111.10,18.3,49.9,92
16,コスモナーダム,109.64,55.4,51.3,0
17,テルス,109.88,24.5,56.7,89
18,セルバンテス,109.67,54.7,65.0,96
05142B05
1,コスモナチュラル,99.43,35.2,51.5,100
2,マサノグリンベレー,99.56,57.7,53.4,113
3,サトノキングベル,100.13,21.2,49.2,90
4,アポロオオジャ,99.11,48.5,50.2,100
5,ファイトバック,99.09,47.1,43.8,91
6,トーホウパルサー,98.97,66.2,51.4,112
7,サムソンズシエル,99.06,54.0,48.2,109
8,ウインヤード,99.47,33.1,42.4,79
9,フィールザスマート,99.07,68.2,49.4,113
10,ダイワダルタニアン,99.86,25.8,45.2,94
11,リッカルド,97.92,75.1,50.1,125
12,ハイアーレート,97.17,76.7,56.6,120
13,ゴールデンスピン,98.59,69.8,53.8,119
14,シャドウシティー,100.19,42.4,44.7,106
15,キネオフライト,99.58,38.1,53.3,97
16,チャンスメイク,100.36,40.0,56.6,87
05142B06
1,キネオワールド,149.30,50.1,51.9,99
2,オウケンブラック,149.48,60.0,54.7,97
3,ストーミング,149.00,54.5,42.8,117
4,クインズストーム,149.61,42.1,48.6,103
5,ストークス,149.89,34.5,54.4,93
6,トライアゲイン,149.79,59.3,53.3,104
7,クリノビシャモン,151.57,8.8,46.7,64
8,ウマンマミーア,149.72,51.1,45.9,106
9,ディスキーダンス,149.08,58.4,56.1,112
10,エイシンアロンジー,149.54,60.6,47.7,109
11,アンプラグド,148.21,72.8,50.0,113
12,パリカラノテガミ,149.03,47.2,48.1,111
05142B07
1,フェアブレシア,94.79,45.0,44.7,114
2,ミュール,95.75,17.8,46.9,0
3,ロジプリンセス,94.07,64.6,61.8,113
4,プレイアップ,94.42,61.5,67.8,106
5,ナデシコニッポン,95.14,24.3,37.9,0
6,アサクサゴールド,94.50,49.8,34.4,0
7,ハイフロンティア,94.26,60.2,46.0,104
8,サンマルダーム,95.62,12.7,45.0,88
9,ディーエスタイド,94.72,52.8,61.0,96
10,サトノマーキュリー,94.62,40.7,54.7,97
11,サトノフェアリー,94.16,54.9,52.4,94
12,レッドヴィーヴォ,94.25,58.3,38.9,110
13,ミラクルラヴィ,94.40,53.1,57.3,93
14,タイセイポラリス,94.15,63.0,50.4,106
15,ワープドライブ,94.28,67.8,65.0,94
16,マイネルイルミナル,94.11,70.1,46.5,112
17,シングンカイロス,95.33,42.7,35.8,111
18,エグゼビア,94.51,59.8,53.5,103
05142B08
1,ドルモン,86.10,43.0,48.2,103
2,ネロディアマンテ,85.49,60.6,48.9,125
3,ロレーヌクロス,85.59,73.1,53.9,123
4,クレバーカイオウ,86.05,56.7,52.7,110
5,ウエスタンソーレ,86.22,38.2,46.5,104
6,ノボサイボーグ,85.87,47.2,51.6,103
7,セイントチャンス,85.88,67.4,45.0,108
8,クロスカップリング,86.12,63.9,52.6,113
9,ナムライッポン,86.24,33.6,56.3,103
10,シュナップス,85.72,65.9,52.8,110
11,アスペンサミット,86.13,39.4,48.1,121
12,ヴェルフェン,86.00,48.7,50.3,93
13,プレミアムゴールド,86.06,49.7,46.9,104
14,ワイドエクセレント,87.87,17.5,47.3,0
15,パトロクロス,85.99,39.8,50.1,110
16,ドリームジェダイ,86.19,54.6,48.9,114
05142B09
1,オコレマルーナ,94.08,74.7,52.7,129
2,コンサートレディ,94.94,11.0,50.7,100
3,テンシンランマン,94.18,27.3,50.1,96
4,アルマディヴァン,94.10,46.2,45.6,113
5,ダイワフェリス,94.00,48.0,52.5,109
6,サトノキングリー,93.98,78.5,56.5,128
7,ポップジェムズ,94.67,48.0,49.0,108
8,コスモトゥルーラヴ,94.15,49.9,48.1,102
9,ローレルソラン,94.20,43.4,43.3,116
10,サクラダムール,94.69,57.1,47.1,116
11,フジマサエンペラー,94.01,65.4,54.3,128
05142B10
1,セイカフォルトゥナ,99.18,22.2,47.3,102
2,フミノメモリー,98.07,68.7,51.2,102
3,ヴァンガード,97.44,59.0,58.9,124
4,ハコダテナイト,97.56,71.7,49.1,120
5,オメガブレイン,98.65,36.8,56.6,103
6,コスモイーチタイム,98.08,42.8,40.2,92
