08142501
1,ハギノアルソーレ,116.98,,53.0,91
2,レッドフォース,115.99,,56.4,102
3,シゲルサド,118.15,,45.3,97
4,ローレルラシーム,114.70,,57.6,113
5,オルドリン,114.94,,55.4,117
6,メイショウロブロイ,116.04,,46.5,100
7,ロードガンブラック,115.38,,43.3,106
8,ホッコーホウオウ,116.23,,50.2,93
9,マイカイ,117.20,,45.6,97
10,タムロイレーネ,116.63,,50.3,91
11,タイマツリ,116.33,,48.2,96
12,レッドアライヴ,115.74,,49.1,108
13,サトピーオスカル,115.75,,47.0,98
14,エイシンソニック,116.45,,50.2,84
15,ヘッドクオーター,116.88,,44.7,93
16,リバーソウル,114.86,,57.4,114
08142502
1,ニチドウリュンヌ,116.32,,52.8,
2,ヤマカツサユリ,117.17,,50.3,
3,ファンタスマゴリア,117.09,,42.6,
4,ディプロムソング,116.07,,48.2,
5,ヤマニンボワラクテ,117.01,,54.8,
6,ニホンピログリーン,117.55,,43.3,
7,アイアンリーダー,117.48,,54.7,
8,サクセスグローリー,115.98,,52.5,
9,キングオブタイム,116.73,,48.2,
10,ショーファイア,116.69,,54.7,
11,ウェイヴクレスト,117.06,,43.1,
12,タイキイルソーレ,117.07,,50.6,
13,オモテナシ,117.45,,54.2,
08142503
1,ミッキーナイト,85.91,,56.3,123
2,シャイニングホープ,86.33,,49.4,110
3,サンライズアルプス,86.96,,50.5,90
4,ヴォルカヌス,86.00,,56.1,114
5,ミレニアムスター,86.53,,45.2,87
6,ゼンノステルス,86.18,,49.2,106
7,オンワードアーサー,86.84,,45.3,108
8,トットコ,86.81,,46.7,99
9,シュネール,86.36,,47.8,107
10,リリークライマー,87.69,,53.1,90
11,メモリービビッド,87.27,,46.8,87
12,コスモフラッグ,85.77,,49.2,108
13,ショウナンサンタ,86.38,,52.3,110
14,メイショウホウトウ,86.06,,51.4,110
15,キクノアリア,86.70,,50.7,104
08142504
1,テイエムキュウベエ,72.44,,45.7,92
2,キクノメテオ,72.14,,43.3,110
3,ヴァルナビット,72.33,,46.8,108
4,サクラフェリース,72.39,,47.6,107
5,カシノオーブ,73.45,,40.2,87
6,ピグマリオン,71.67,,54.4,116
7,ワンダーゴヴェルノ,72.79,,52.3,105
8,ナリタマクリス,72.80,,50.4,90
9,ヴェアデイロス,72.86,,48.8,104
10,エーシンクルゼ,71.71,,57.1,127
11,アークペガサス,72.41,,46.8,91
12,ワンダーヴィーヴァ,72.73,,64.5,95
13,エイユーラピス,72.18,,49.9,110
14,ヒラボクダッシュ,71.97,,48.6,118
15,シュナップス,72.55,,49.5,102
16,モオプナツヨシ,72.17,,54.0,92
08142505
1,レッドラヴィータ,95.48,,53.8,119
2,ラディアンス,97.04,,43.5,88
3,ヤマニンバステト,95.81,,53.1,103
4,パンデモニウム,96.71,,55.2,94
5,ミラクルウェーブ,95.77,,52.5,119
6,ウィアーワン,95.65,,49.2,113
7,アドマイヤウイング,95.50,,51.2,120
8,ビナシルク,96.84,,45.9,89
9,ロスヴァイセ,95.53,,45.7,113
10,ロザリンド,95.72,,51.4,107
11,ブランネージュ,95.39,,47.2,126
12,プリンセスアスク,95.66,,52.1,124
13,ファブラノヴァ,95.96,,41.9,100
14,スナッチマインド,95.75,,61.3,121
15,メイショウソフィア,95.78,,50.9,95
16,ホッコーザムーン,96.29,,45.1,87
08142506
1,ジャストヴィークル,110.69,,49.4,106
2,ダイナソア,111.82,,49.1,109
3,ティーエスハーツ,111.73,,55.2,113
4,クールジョーカー,111.68,,47.5,104
5,ヒラボクレジェンド,111.41,,45.5,112
6,ダノンサイクロン,110.44,,49.3,99
7,クニサキオペラ,112.34,,43.9,93
8,プルママルカ,109.92,,56.1,121
9,ホッコータフネス,111.06,,54.6,118
10,キュールエラピス,110.45,,53.4,121
11,テイエムオドロキ,112.46,,43.7,86
12,ブレイヴリー,109.93,,57.0,125
13,ホッコーファイン,111.81,,42.4,98
14,ウィズアミッション,110.62,,53.0,116
08142507
1,アーネストミノル,85.28,,52.5,99
2,シシャモオージ,85.91,,55.4,93
3,ナムラユキヒメ,85.69,,50.3,92
4,メイショウカフウ,85.29,,53.1,98
5,メイショウオセアン,84.89,,46.8,107
6,トウシンムサシ,85.16,,51.9,95
7,ビバハイタッチ,85.67,,46.4,104
8,スマートエクリプス,85.99,,48.9,104
9,ダイワダルタニアン,84.63,,42.2,106
10,コパノサムタイム,85.87,,51.5,87
11,キタサンウンゲツ,84.56,,48.5,117
12,コパノハリー,84.86,,54.4,99
13,アマノウインジー,84.88,,50.2,94
14,クリノプリムラ,86.51,,48.8,85
15,ブラボーランサー,86.45,,49.2,96
08142508
1,スズカルパン,119.72,,,117
2,マイネルハートレー,120.71,,,95
3,サダルメリク,119.90,,,102
4,シュミット,118.57,,,111
5,トウケイウイン,119.06,,,106
6,キクノエクレール,119.89,,,109
7,マノワール,119.10,,,116
8,シルクラングレー,119.17,,,132
9,ウエストソング,120.43,,,88
10,アクシーバンダム,120.06,,,103
11,スタンドバイミー,120.00,,,106
08142509
