06144501
1,カシノキングダム,73.72,55.0,49.9,105
2,ワールドハーモニー,73.77,57.8,50.0,106
3,ハッピームーン,74.00,39.5,48.4,106
4,アコルダージュ,73.95,38.7,42.3,108
5,ニーマルキング,72.91,69.1,60.5,110
6,シャトルソニック,73.12,67.0,52.2,112
7,ミスチフウイッチ,74.04,43.6,46.3,95
8,ワイルドテイスト,73.57,49.6,45.3,105
9,ジャイアントアイ,73.96,39.4,41.3,97
10,フォレスタレガーロ,73.78,38.8,54.1,87
11,サンアルパイン,72.80,66.3,52.2,127
12,スウォードワン,74.55,29.3,49.7,92
13,シゲルハダカマツリ,73.93,41.5,53.9,91
14,セイウンオセアン,73.56,60.0,56.2,107
15,フジゴウカイ,73.17,59.0,53.4,109
16,ディアルフト,73.58,44.5,44.2,98
06144502
1,コマクサ,117.50,48.5,46.1,106
2,ラブオーディーン,117.05,63.8,57.3,106
3,ボルドネス,116.25,65.8,61.1,114
4,ソルプレーサ,117.48,61.5,50.0,121
5,テイケイネクサス,116.72,66.3,48.0,112
6,ナモンブライアン,118.11,39.8,51.9,102
7,シングルバレル,117.25,58.1,49.2,110
8,レオクイック,118.50,32.9,47.3,95
9,ベルウッドツルギ,118.46,46.4,40.5,103
10,ラテラス,117.97,63.9,51.2,122
11,コスモポッポ,117.49,49.7,49.3,97
12,カズノテナンゴ,116.35,66.8,52.6,121
13,マイネルアペックス,118.22,47.0,52.4,105
14,アドマイヤドラゴン,118.95,25.5,57.0,93
15,ジョッセルフェルト,118.10,42.1,39.0,92
16,タマモカチグリ,119.31,21.0,47.0,86
06144503
1,クリノスイートピー,97.20,47.0,46.2,90
2,トーセンナチュラル,96.49,25.6,46.2,100
3,ジュンアカネ,97.33,30.9,54.5,92
4,ノワールギャルソン,95.89,69.4,47.3,117
5,ダイニヨシゼン,97.67,29.6,41.0,90
6,ホワイトトラップ,97.50,30.7,53.7,86
7,クラシコ,95.77,71.1,60.9,99
8,カニングウーマン,96.70,33.0,46.9,88
9,ボンボンキャスト,95.58,82.3,48.4,123
10,バロネット,97.08,51.4,49.6,106
11,パーフェクトビュー,95.18,65.6,57.4,116
12,セイカコムルヴァン,97.95,16.7,42.0,89
13,ウインオリファン,97.19,61.6,54.8,115
14,ホワイトウインド,95.04,77.5,49.3,122
15,コスモデレガンス,96.57,47.2,45.6,92
16,ワラッチャオ,96.15,59.5,56.3,117
06144504
1,アプリケーション,111.72,40.5,44.6,90
2,ビービージェミニ,112.78,23.3,49.4,92
3,ステラレガーロ,110.79,41.4,52.0,112
