RAA20120730201207295308020720000泰昌・明美ベストＣル記念　１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          泰昌・明美ベストＣル泰昌・明美ベ泰昌・0000  120004000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　125000002400    0000170000000340000001700000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,3,9,(1,4),7,6,5,2                                                   208,3,9,1,4,7,2,6,5                                                     308,(1,2,9),3,7,4,6,5                                                   402,1,9,6,7,8,4,3,5                                                     0
RAA20120729201207285308010410000サラ系２歳　１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TWO-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                            サラ系２歳　１　　　サラ系２歳　サラ系0000  110004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　080000002400    0000200000000400000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000606062010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000302,3,6,5,4,1                                                           402,3,6,5,4,1                                                           00                                                                      00                                                                      0
RAA20120709201207085306040120000「オープニングとく戦」めざせレコード電撃　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          「オープニングとく戦「オープニン「オー0000  120004000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　125000002400    0000170000000340000001700000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808082020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,5,1,6,4,7,8,3                                                       202,5,1,6,4,8,3,7                                                       302,6,5,4,1,3,8,7                                                       406,4,2,3,1,8,5,7                                                       0
RAA20120723201207225307040420000サラ系３歳　１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          サラ系３歳　１　　　サラ系３歳　サラ系0000  120004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　125000002400    0000170000000340000001700000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808082010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,3,5,7,1,4,8,6                                                       202,3,1,5,4,7,8,6                                                       302,3,1,5,4,7,(6,8)                                                     402,(1,3),(5,7),4,8,6                                                   0
