RAA20121210201212094618031020000中日杯　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　CHUNICHI HAI                                                                                                                                                                                                                                                                                                                                                            中日杯　　　　　　　中日杯　　　中日杯0000D 000002000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　230000002400    0003000000006000000027000000210000001200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212125040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,4,9,11,8,10,5,3,6,12,1,7                                            202,9,4,11,8,5,3,10,12,1,6,7                                            309,2,4,11,8,12,1,5,10,3,6,7                                            409,2,11,12,1,8,10,4,6,3,5,7                                            0
RAA20121205201212044618020150000サラ系一般　Ｃ３８　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ３８　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000160000000320000001400000011000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111113040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,4,7,3,6,2,9,(5,11),8,10                                             201,3,4,6,7,2,9,11,5,10,8                                               303,(1,6),4,7,2,5,9,11,10,8                                             40(3,6),1,4,2,7,5,(9,11),10,8                                           0
RAA20121219201212184619021050000能登波の花賞　Ｃ３級　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          能登波の花賞　Ｃ３級能登波の花賞能登波0000E 000002000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000500000001000000004500000035000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010103040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,7,10,8,2,5,9,6,(3,4)                                                201,7,10,8,2,5,6,9,4,3                                                  301,7,(8,10),6,(2,5),4,9,3                                              401,7,10,8,6,2,5,9,4,3                                                  0
RAA20121203201212024618010520000裕二雅子結婚１２周年記念Ｃ４－３　Ｃ４３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     裕二雅子結婚１２周年裕二雅子結婚裕二雅0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000160000000320000001400000011000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808082040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,8,4,(5,7),3,2,1                                                     206,8,4,7,5,2,3,1                                                       306,8,(2,7),4,5,3,1                                                     406,8,5,7,2,4,3,1                                                       0
RAA20121205201212044618020250000サラ系一般　Ｃ３７　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ３７　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000160000000320000001400000011000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111112040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,5,8,10,2,7,9,3,11,6,4                                               201,5,7,8,2,9,10,3,6,11,4                                               305,1,7,9,10,2,8,3,6,11,4                                               405,7,1,10,2,9,3,8,(6,11),4                                             0
RAA20121212201212114618040350000サラ系２歳　２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TWO-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                            サラ系２歳　２　　　サラ系２歳　サラ系0000  110004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    000040000000080000000360000002800000016000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010204000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010(4,10),8,5,7,2,1,(3,6),9                                              204,10,2,8,5,7,1,3,6,9                                                  30(4,10),(7,8),2,(5,6),1,3,9                                            4010,4,2,(1,5),3,7,8,9,6                                                0
RAA20121219201212184619020150000サラ系一般　Ｃ３８　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ３８　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    000016000000032000000140000001100000006000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000090909304000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010(4,7),8,2,3,(5,9),1,6                                                 20(4,7),8,2,3,5,(1,9),6                                                 30(4,7),2,3,8,5,9,1,6                                                   40(4,7),2,3,5,9,1,6,8                                                   0
RAA20121228201212234619031020000金沢ヤングＣｈ（中央認定）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　YOUNG CHAMPION                                                                                                                                                                                                                                                                                                                                                          金沢ヤングＣｈ（中央金沢ヤングＣ金沢ヤ0000D 110004000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　170000002400    0003000000006000000027000000210000001200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111113040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,4,(2,6),11,(7,9),5,8,1,10                                           203,4,6,2,9,7,11,5,10,8,1                                               30(3,4),6,2,9,5,11,7,10,8,1                                             404,3,6,(2,5),11,9,10,8,7,1                                             0
RAA20121212201212114618040650000サラ系一般　Ｃ１２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ１２　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000170000000340000001500000011000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909093040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,9,4,(1,2),6,3,5,7                                                   208,4,9,2,1,6,3,5,7                                                     304,8,2,9,3,6,5,1,7                                                     404,2,3,8,6,9,5,1,7                                                     0
RAA20121224201212234619030720000Ｂ３－２　Ｂ３２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｂ３－２　Ｂ３２　　Ｂ３－２　ＢＢ３－0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    000020000000040000000180000001400000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000090909304000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010(2,3),7,1,(4,5),6,8,9                                                 20(2,3),7,1,4,5,6,8,9                                                   302,3,7,1,4,5,6,8,9                                                     407,1,2,4,5,3,6,8,9                                                     0
RAA20121203201212024618010720000干支展特別Ｃ４－１　Ｃ４１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          干支展特別Ｃ４－１　干支展特別Ｃ干支展0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    00001600000003200000014000000110000000600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012121220400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001012,1,(6,10),11,7,3,2,9,4,8,5                                          2012,1,6,10,7,11,2,3,9,4,8,5                                            301,12,10,6,7,11,3,2,9,4,8,5                                            401,6,12,10,7,3,2,11,9,8,4,5                                            0
RAA20121205201212044618020650000サラ系一般　Ｃ３３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ３３　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000160000000320000001400000011000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,3,4,6,9,8,5,7,2,10                                                  201,3,9,4,8,6,5,2,7,10                                                  304,9,3,1,8,6,5,2,7,10                                                  404,9,8,1,6,5,3,2,7,10                                                  0
RAA20121210201212094618030620000Ｃ２－２　Ｃ２２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２－２　Ｃ２２　　Ｃ２－２　ＣＣ２－0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000170000000340000001500000011000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010105040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,8,3,1,(7,10),2,5,6,4                                                209,1,3,8,7,10,2,5,6,4                                                  309,1,(3,7),8,(2,10),6,5,4                                              409,1,7,3,6,2,8,10,5,4                                                  0
RAA20121212201212114618040950000選抜あての木賞　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(TWO-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                                 選抜あての木賞　　　選抜あての木選抜あ0000E 110004000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0001000000002000000009000000070000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110103040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,7,10,5,3,(6,11),(2,4),1                                             208,7,10,5,6,11,4,2,3,1                                                 30(7,8),10,3,6,2,11,5,4,1                                               407,8,3,10,6,2,1,11,4,5                                                 0
RAA20121219201212184619020250000サラ系一般　Ｃ３７　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ３７　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000160000000320000001400000011000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111113040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,10,8,6,11,1,4,9,3,2,5                                               207,10,8,1,6,11,4,9,3,2,5                                               307,10,8,1,11,6,3,4,9,2,5                                               407,8,10,11,1,6,3,4,9,2,5                                               0
RAA20121219201212184619020650000サラ系一般　Ｃ３３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ３３　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000160000000320000001400000011000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010103040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,4,9,3,2,8,10,5,6,1                                                  207,4,(3,9),2,8,(5,10),6,1                                              307,4,3,9,8,5,2,6,10,1                                                  40(4,7),3,5,9,6,8,2,10,1                                                0
RAA20121217201212164619010520000サラ系一般　Ｃ４３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ４３　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000160000000320000001400000011000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808082030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,5,8,4,1,3,7,6                                                       202,5,8,4,3,1,6,7                                                       302,5,4,8,6,3,1,7                                                       402,5,4,6,3,8,1,7                                                       0
