RAA20120507201204303602061040000留守杯日高賞　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　HIDAKA SHO                                                                                                                                                                                                                                                                                                                                                              留守杯日高賞　　　　留守杯日高賞留守杯0000D 120000000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0002500000005750000032500000225000001250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,1,11,5,9,7,8,2,3,4,10,12                                            206,1,11,5,7,9,8,3,2,10,12,4                                            30(6,11),1,8,9,5,3,7,10,12,4,2                                          40(6,11),8,1,3,9,10,5,7,12,4,2                                          0
RAA20120410201204093601031040000あやめ賞　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                               あやめ賞　　　　　　あやめ賞　　あやめ0000E 120000000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0001500000003000000015000000105000000450000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,8,11,4,2,9,10,6,5,1,12,3                                            207,8,11,4,9,2,10,1,6,5,12,3                                            307,8,6,11,9,10,2,4,1,5,12,3                                            407,8,6,10,11,2,5,12,9,1,3,4                                            0
