RAA20120502201205014302021150000花シリーズ２あやめ賞　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          花シリーズ２あやめ賞花シリーズ２花シリ0000  120000000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　150000002300    0001300000003900000023400000156000001300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000707072020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,7,2,6,4,5,1                                                         203,7,2,6,4,5,1                                                         303,7,2,6,4,(1,5)                                                       403,7,2,6,4,1,5                                                         0
RAA20120503201205024302030860000ナイスステッキ特別（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                               ナイスステッキ特別（ナイスステッナイス0000E 120002000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　160000002300    0002000000006000000040000000240000001600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909093030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,5,7,1,(6,9),(3,4,8)                                                 202,5,7,1,9,6,3,8,4                                                     302,5,7,9,(1,6),(3,8),4                                                 402,5,7,9,1,6,8,3,4                                                     0
RAA20120503201205024302031060000かしわ記念（中央交流）　Ｊｐｎ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　KASHIWA KINEN                                                                                                                                                                                                                                                                                                                                                           かしわ記念（中央交流かしわ記念（かしわ0000A 140004000000000000000サラ系４歳上　ＯＰ　　　　　　　　　　　　　　　　　　　　　160000002300    0060000000210000001200000006000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001313133030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,7,8,11,2,4,12,10,5,13,3,1,9                                         206,7,8,11,2,4,5,12,10,13,3,9,1                                         306,7,8,4,11,2,(10,13),5,12,3,9,1                                       407,6,4,8,11,10,2,13,5,3,12,9,1                                         0
RAA20120504201205034302040870000５ツ星お米マイスター賞　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     ５ツ星お米マイスター５ツ星お米マ５ツ星0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　100000002300    0001100000003300000019800000132000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111113040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000301,7,8,2,10,4,6,3,5,11,9                                               40(1,7),8,2,(4,10),(5,6),3,11,9                                         00                                                                      00                                                                      0
RAA20120505201205044302050680000サラ系一般　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ２　　サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　120000002300    0001000000003000000018000000120000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000206,5,(1,7),3,8,4,(9,10),2,11,12                                        301,5,6,8,7,3,9,(4,10),(2,11),12                                        401,6,5,8,3,7,9,4,10,11,12,2                                            00                                                                      0
RAA20120502201205014302021050000新緑特別　Ｂ１二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          新緑特別　Ｂ１二　　新緑特別　Ｂ新緑特0000E 000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002300    0002700000008100000054000000324000002160000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001313132020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,12,13,11,10,9,4,5,8,6,3,7,2                                         201,12,13,11,10,9,4,5,8,6,3,7,2                                         301,12,11,(8,13),(9,10),4,5,6,(3,7),2                                   401,12,11,9,8,13,4,10,5,7,6,3,2                                         0
RAA20120505201205044302051080000立夏賞　Ｃ１Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     立夏賞　Ｃ１Ｃ２　　立夏賞　Ｃ１立夏賞0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　180000002300    0001200000003600000021600000144000001200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212123040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,3,10,12,4,9,11,8,7,6,5,2                                            201,3,10,4,12,9,11,7,8,6,5,2                                            30(1,3),(4,10),12,9,(6,7,11),(5,8),2                                    403,(1,4,10),12,9,6,7,11,(5,8),2                                        0
RAA20120503201205024302030560000サラ系一般　Ｃ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ３　　サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　170000002300    0000900000002700000016200000108000000900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909093030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,9,2,8,3,5,6,1,7                                                     204,9,8,2,3,5,1,6,7                                                     304,9,2,(3,8),6,(1,5),7                                                 404,9,(3,8),2,6,1,5,7                                                   0
RAA20120502201205014302020950000さざなみスプリント　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                               さざなみスプリント　さざなみスプさざな0000E 120000000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　100000002300    0002000000006000000040000000240000001600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000308,10,2,4,1,9,3,(5,7),6                                                408,10,2,1,4,3,9,7,5,6                                                  00                                                                      00                                                                      0
RAA20120505201205044302050380000サラ系一般　Ｃ３一二イ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ３一二サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002300    0000800000002400000014400000096000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909092040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,6,7,9,1,2,8,3,4                                                     205,6,7,9,1,2,8,3,4                                                     30(5,6),7,9,(1,2),8,3,4                                                 406,(5,7),9,2,1,3,8,4                                                   0
RAA20120504201205034302041170000東京湾Ｃ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKYOWAN CUP                                                                                                                                                                                                                                                                                                                                                            東京湾Ｃ　　　　　　東京湾Ｃ　　東京湾0000D 120002000000000000000サラ系３歳　ＯＰ　　　　　　　　　　　　　　　　　　　　　　170000002300    00100000000350000002000000010000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111130400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,6,7,2,9,11,1,5,3,8,4                                               2010,6,7,(2,9),11,1,5,8,3,4                                             3010,(6,7),(2,9,11),1,5,(3,8),4                                         40(6,7),10,11,9,(2,3),5,1,4,8                                           0
RAA20120502201205014302020150000サラ系一般　Ｃ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ３　　サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　120000002300    0000800000002400000014400000096000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000208,6,(4,5),1,9,10,3,2,7                                                308,6,10,4,5,1,9,3,7,2                                                  408,10,6,4,5,1,3,9,7,2                                                  00                                                                      0
RAA20120505201205044302050980000サラ系一般　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ２　　サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002300    00010000000030000000180000001200000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012121130400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001012,10,8,4,(1,7,11),2,9,3,6                                            2012,10,11,4,8,7,1,2,9,3,6                                              3012,10,11,8,4,7,1,9,2,(3,6)                                            4012,10,11,8,4,7,6,9,1,(2,3)                                            0
RAA20120505201205044302050780000サラ系一般　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ２　　サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　120000002300    0001000000003000000018000000120000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000201,11,8,6,9,4,(2,3),12,7,10,5                                          301,11,(8,9),(4,6),12,3,(2,7),10,5                                      401,11,8,9,6,4,7,12,3,2,10,5                                            00                                                                      0
