RAA20120625201206243604051020000みちのく大賞典　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　MICHINOKU DAISHOTEN                                                                                                                                                                                                                                                                                                                                                     みちのく大賞典　　　みちのく大賞みちの0000D 000000000000000000000サラ系一般　ＯＰ　　　　　　　　　　　　　　　　　　　　　　200000002400    0005000000011500000065000000450000002500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,10,7,11,4,1,12,2,5,3,8,9                                            206,10,7,11,1,4,12,3,2,8,5,9                                            30(4,6,10,12),11,7,3,1,9,8,2,5                                          40(4,10,12),3,11,1,7,6,9,8,2,5                                          0
RAA20120618201206163604010810000十薬レース３歳Ａ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          十薬レース３歳Ａ　　十薬レース３十薬レ0000  120000000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0000560000001120000005600000040000000160000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909094010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,8,9,1,7,5,2,3,4                                                     206,8,9,1,7,5,2,3,4                                                     30(6,8),9,1,5,7,2,3,4                                                   408,1,6,(3,5),2,9,4,7                                                   0
RAA20120626201206253604060240000３歳Ｃ２三組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          ３歳Ｃ２三組　　　　３歳Ｃ２三組３歳Ｃ0000  120000000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000160000000320000001600000012000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,(2,4,6),8,5,1,3,9                                                   207,4,2,1,6,5,8,3,9                                                     307,4,2,1,8,3,5,6,9                                                     407,8,4,2,1,5,3,6,9                                                     0
RAA20120624201206233604040110000２歳　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TWO-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                            ２歳　　　　　　　　２歳　　　　２歳　0000  110000000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000270000000540000002700000019000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000505052010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,5,2,3,1                                                             204,5,2,3,1                                                             304,5,2,3,1                                                             404,5,2,3,1                                                             0
RAA20120626201206253604060140000３歳Ｃ２三組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          ３歳Ｃ２三組　　　　３歳Ｃ２三組３歳Ｃ0000  120000000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000160000000320000001600000012000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909092010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,9,8,1,4,7,2,6,3                                                     205,9,8,1,4,7,2,6,3                                                     30(5,9),8,7,4,6,1,2,3                                                   409,5,8,7,4,6,2,1,3                                                     0
