RAA20180315201803144827021160000名古屋ＣＣジュノ賞（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          名古屋ＣＣジュノ賞（名古屋ＣＣジ名古屋0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000500000001250000005000000030000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,2,8,10,3,1,6,5,4,9                                                  207,8,2,10,3,1,6,5,4,9                                                  307,8,2,10,3,1,6,5,4,9                                                  4010,7,2,3,8,1,5,4,6,9                                                  0
RAA20180314201803134827010650000金シャチエンジェルズ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                               金シャチエンジェルズ金シャチエン金シャ0000E 120004000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000500000001250000005000000030000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,7,8,1,9,6,3,4,2                                                     205,7,8,1,6,9,3,4,2                                                     305,7,8,1,9,6,3,2,4                                                     402,5,7,(1,8,9),6,3,4                                                   0
RAA20180329201803284828021060000名古屋ＣＣストロベリー賞（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                               名古屋ＣＣストロベリ名古屋ＣＣス名古屋0000E 120004000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000400000001000000004000000024000000160000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,2,9,4,8,7,3,5,10,6                                                  201,2,4,8,7,9,3,5,10,6                                                  301,2,(4,8),(7,9),3,5,10,6                                              40(1,9),2,4,7,8,3,10,5,6                                                0
RAA20180330201803294828031170000名古屋大賞典（中央交流）　Ｊｐｎ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　NAGOYA DAISHOTEN                                                                                                                                                                                                                                                                                                                                                        名古屋大賞典（中央交名古屋大賞典名古屋0000C 140002000000000000000サラ系４歳上　ＯＰ　　　　　　　　　　　　　　　　　　　　　190000002400    0021000000050400000252000001680000012600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110091010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,7,4,9,6,11,2,8,10                                                   205,7,4,9,6,11,2,8,10                                                   305,7,9,4,6,11,2,8,10                                                   405,6,7,9,4,11,2,10,8                                                   0
RAA20180315201803144827020760000３月２１日サンクスホースデイズ　Ｃ１３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     ３月２１日サンクスホ３月２１日サ３月２0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000500000002000000012000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,4,10,3,8,7,5,9,6,1                                                  202,4,10,3,8,7,5,9,1,6                                                  302,4,10,3,8,7,9,5,(1,6)                                                40(2,4,8,10),3,7,9,5,6,1                                                0
RAA20180319201803164827040980000Ｂ９組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｂ９組　　　　　　　Ｂ９組　　　Ｂ９組0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000220000000550000002200000013000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,5,1,2,10,3,9,6,4,8                                                  207,5,1,2,10,3,9,4,6,8                                                  307,5,1,10,2,9,3,4,6,8                                                  407,5,10,9,1,2,4,3,6,8                                                  0
RAA20180330201803294828030370000Ｃ１１組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１１組　　　　　　Ｃ１１組　　Ｃ１１0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000500000002000000012000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,1,4,3,2,5,7,6                                                       208,1,4,3,2,5,7,6                                                       308,1,4,3,2,5,6,7                                                       404,1,8,2,3,(5,6),7                                                     0
RAA20180324201803234828010780000星拓飛＆翼兄弟誕生記念　Ｃ１６　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     星拓飛＆翼兄弟誕生記星拓飛＆翼兄星拓飛0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000500000002000000012000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,4,9,1,8,5,6,3,7                                                     202,4,9,1,8,5,6,3,7                                                     302,4,9,1,5,6,3,8,7                                                     402,4,9,5,1,6,3,7,8                                                     0
RAA20180330201803294828030870000ＳＰＡＴ４プレミアムポイント賞　Ｂ８　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     ＳＰＡＴ４プレミアムＳＰＡＴ４プＳＰＡ0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000220000000550000002200000013000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000807071010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,6,4,2,3,8,1                                                         205,6,4,2,8,3,1                                                         305,6,2,4,8,3,1                                                         405,6,2,1,3,4,8                                                         0
RAA20180314201803134827010450000Ｃ２０組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２０組　　　　　　Ｃ２０組　　Ｃ２０0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000500000002000000012000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,9,3,2,7,8,4,5,10,1                                                  206,9,7,3,2,8,4,5,10,1                                                  306,(3,9),2,7,4,8,5,1,10                                                40(6,9),3,2,5,(7,8),4,10,1                                              0
RAA20180326201803234828010680000Ｃ１７組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１７組　　　　　　Ｃ１７組　　Ｃ１７0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000500000002000000012000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,9,8,2,4,1,7,5,3                                                     206,9,2,8,4,7,1,5,3                                                     30(6,9),2,8,7,4,1,5,3                                                   409,2,6,7,4,1,8,5,3                                                     0
RAA20180314201803134827010350000Ｃ２１組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２１組　　　　　　Ｃ２１組　　Ｃ２１0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000500000002000000012000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,8,2,10,6,7,1,4,5,3                                                  209,8,2,10,7,1,6,4,5,3                                                  309,8,(2,10),7,1,4,5,3,6                                                40(7,10),8,9,5,2,(1,4),3,6                                              0
RAA20180324201803234828010380000私の瞳に映る競馬は十人十色で賞　Ｃ２０　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     私の瞳に映る競馬は十私の瞳に映る私の瞳0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000500000002000000012000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,8,2,9,1,7,5,3,6                                                     204,8,(1,2,9),7,5,6,3                                                   304,8,9,2,1,7,5,6,3                                                     408,4,9,7,2,1,5,6,3                                                     0
RAA20180329201803284828020160000Ｃ１５組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１５組　　　　　　Ｃ１５組　　Ｃ１５0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000500000002000000012000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000807071010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,5,7,3,8,4,1                                                         202,5,3,7,8,4,1                                                         302,5,7,3,8,4,1                                                         402,5,7,3,8,4,1                                                         0
RAA20180324201803234828010980000ユリカモメ特別　１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                               ユリカモメ特別　１　ユリカモメ特ユリカ0000E 120004000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0000500000001250000005000000030000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,2,5,7,1,8,3,4                                                       206,2,5,7,1,4,8,3                                                       306,5,2,4,7,8,1,3                                                       405,6,4,1,8,7,3,2                                                       0
