RAA20180215201802144825020960000名古屋ＣＣアップル賞（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                               名古屋ＣＣアップル賞名古屋ＣＣア名古屋0000E 120004000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000400000001000000004000000024000000160000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,10,4,9,2,8,1,6,3,7                                                  205,10,9,4,2,8,1,6,3,7                                                  305,10,9,4,2,8,1,3,7,6                                                  409,5,10,4,1,2,8,7,3,6                                                  0
RAA20180214201802134825011050000立春特別　Ｂ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          立春特別　Ｂ２　　　立春特別　Ｂ立春特0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0000280000000700000002800000017000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,6,8,1,4,3,2,9,7,10                                                  205,6,8,1,4,3,9,2,7,10                                                  305,6,8,1,4,9,3,7,10,2                                                  405,6,(1,9),8,3,7,4,2,10                                                0
RAA20180301201802284826030960000名古屋ＣＣミネルヴァ賞（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          名古屋ＣＣミネルヴァ名古屋ＣＣミ名古屋0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　190000002400    0000500000001250000005000000030000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,7,5,8,3,1,10,4,6,2                                                  209,7,5,3,8,1,10,4,6,2                                                  309,7,5,(1,3),8,10,4,6,2                                                401,7,8,5,3,2,9,10,6,4                                                  0
RAA20180228201802274826021050000スプリングＣ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　SPRING CUP                                                                                                                                                                                                                                                                                                                                                              スプリングＣ　　　　スプリングＣスプリ0000D 120004000000000000000サラ系３歳　ＯＰ　　　　　　　　　　　　　　　　　　　　　　160000002400    0003000000007500000030000000180000001200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,2,12,8,11,7,4,10,5,6,3,9                                            201,2,12,8,11,6,4,7,5,10,3,9                                            301,2,12,8,4,5,7,11,(6,10),3,9                                          401,4,12,2,7,3,8,10,5,11,6,9                                            0
RAA20180215201802144825020360000Ｃ１４組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１４組　　　　　　Ｃ１４組　　Ｃ１４0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000500000002000000012000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,10,1,9,5,8,4,7,6,2                                                  203,10,1,9,8,5,4,7,6,2                                                  3010,3,1,8,(5,9),4,2,(6,7)                                              40(1,10),3,5,2,8,4,7,6,9                                                0
RAA20180301201802284826031060000矢作古川特別　Ｃ１２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          矢作古川特別　Ｃ１２矢作古川特別矢作古0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000630000002500000015000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,7,8,5,6,3,1,9,2                                                     204,7,8,5,6,1,3,9,2                                                     304,7,8,5,6,1,3,9,2                                                     404,7,8,5,1,6,9,3,2                                                     0
RAA20180215201802144825021060000矢田川特別　Ｃ１２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          矢田川特別　Ｃ１２　矢田川特別　矢田川0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000630000002500000015000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,3,4,5,2,9,11,7,10,1,6                                               208,3,4,5,11,2,9,7,10,1,6                                               308,(3,4),5,11,2,9,7,10,1,6                                             408,4,5,3,2,9,11,10,1,7,6                                               0
RAA20180301201802284826030460000Ｃ１３組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１３組　　　　　　Ｃ１３組　　Ｃ１３0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000220000000550000002200000013000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,4,2,8,7,3,5,9,6                                                     201,4,2,8,7,3,5,6,9                                                     301,4,2,8,7,3,5,6,9                                                     404,1,2,8,7,3,6,5,9                                                     0
RAA20180205201802024824050680000Ｃ２組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２組　　　　　　　Ｃ２組　　　Ｃ２組0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000220000000550000002200000013000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,6,8,3,5,9,7,1,4                                                     202,6,3,8,5,9,7,1,4                                                     302,6,(3,8),5,9,7,(1,4)                                                 402,(6,8),9,3,5,7,1,4                                                   0
RAA20180228201802274826020550000Ｂ４組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｂ４組　　　　　　　Ｂ４組　　　Ｂ４組0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0000220000000550000002200000013000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,9,11,6,7,10,3,5,8,1,2                                               204,9,11,6,7,10,3,5,8,1,2                                               304,11,9,6,10,7,3,8,5,2,1                                               4011,4,10,6,9,7,2,3,5,1,8                                               0
RAA20180205201802024824050580000Ｃ３組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ３組　　　　　　　Ｃ３組　　　Ｃ３組0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000500000002000000012000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000908081030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,4,3,9,2,6,7,5                                                       201,4,3,9,2,6,7,5                                                       301,4,3,9,2,6,7,5                                                       401,4,9,3,2,6,7,5                                                       0
RAA20180214201802134825011150000こいぬ座特別　Ｂ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          こいぬ座特別　Ｂ１　こいぬ座特別こいぬ0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000380000000950000003800000023000000150000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,11,3,10,9,2,6,7,8,4,1                                               205,11,3,10,2,9,7,6,8,4,1                                               305,11,3,2,9,10,7,6,8,4,1                                               405,11,3,2,9,10,8,7,6,4,1                                               0
RAA20180215201802144825020460000Ｃ１３組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１３組　　　　　　Ｃ１３組　　Ｃ１３0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    00002000000005000000020000000120000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101010200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,8,9,6,4,5,3,2,7,1                                                  2010,8,9,6,4,5,2,3,7,1                                                  3010,8,9,6,5,4,3,2,7,1                                                  4010,8,6,9,5,3,2,4,1,7                                                  0
RAA20180301201802284826030360000Ｃ１４組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１４組　　　　　　Ｃ１４組　　Ｃ１４0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000500000002000000012000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,7,8,4,3,5,9,6,1                                                     202,7,8,4,3,5,9,6,1                                                     302,7,8,5,3,4,9,6,1                                                     407,8,2,3,5,4,6,9,1                                                     0
