RAA20180117201801165414030450000Ｃ３－７　Ｃ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ３－７　Ｃ３　　　Ｃ３－７　ＣＣ３－0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000200000000500000003000000020000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,11,10,5,2,8,6,(7,12),1,9,3                                          204,11,2,10,5,12,6,7,8,1,3,9                                            304,11,2,10,5,6,8,12,7,1,3,9                                            4011,2,5,10,8,6,4,12,7,1,3,9                                            0
RAA20180124201801235415020150000Ｃ３－７　Ｃ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ３－７　Ｃ３　　　Ｃ３－７　ＣＣ３－0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000500000003000000020000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,10,3,5,4,9,2,6,7,8                                                  2010,3,1,5,4,9,2,6,7,8                                                  3010,3,(1,4,9),5,2,6,7,8                                                4010,3,4,9,1,5,2,6,8,7                                                  0
RAA20180131201801305415050450000Ｃ３－７　Ｃ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ３－７　Ｃ３　　　Ｃ３－７　ＣＣ３－0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    00002000000005000000030000000200000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101010300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,2,8,3,9,1,7,4,5,6                                                  2010,2,8,3,9,1,7,4,5,6                                                  3010,2,8,9,3,1,4,5,6,7                                                  4010,2,9,8,3,1,4,5,6,7                                                  0
